3.1944734058,2019-10-21 11:16:02,15.7936069826
3.90940883466,2019-10-21 11:16:03,15.7917319254
4.89591527856,2019-10-21 11:16:04,15.7907943968
6.35973132716,2019-10-21 11:16:05,15.7907943968
6.39885110876,2019-10-21 11:16:06,15.7898568682
6.39796321051,2019-10-21 11:16:07,15.7898568682
5.58598323912,2019-10-21 11:16:08,15.7889193396
8.17988140497,2019-10-21 11:16:09,15.7439179662
9.60833777328,2019-10-21 11:16:10,15.7411053804
10.132338203,2019-10-21 11:16:11,15.7382927946
9.72546808294,2019-10-21 11:16:12,15.7354802087
11.784230535,2019-10-21 11:16:13,15.6642280343
11.9294122579,2019-10-21 11:16:14,15.6436024049
13.6023168855,2019-10-21 11:16:15,15.3670314646
10.4530451589,2019-10-21 11:16:16,15.2582781457
11.8027758788,2019-10-21 11:16:17,15.2592156743
8.44887482646,2019-10-21 11:16:18,15.2451527451
2.74812309451,2019-10-21 11:16:19,15.2085891293
3.79052630814,2019-10-21 11:16:20,15.2001513718
3.27428977789,2019-10-21 11:16:21,15.1729630421
6.00894976052,2019-10-21 11:16:22,15.1654628132
6.91330808849,2019-10-21 11:16:23,15.1363994263
6.48277637127,2019-10-21 11:16:24,15.1363994263
7.10101230611,2019-10-21 11:16:26,15.1157737968
5.16841813092,2019-10-21 11:16:27,15.1035859249
3.84638975516,2019-10-21 11:16:28,15.0051454207
6.65963123203,2019-10-21 11:16:29,15.0726474807
5.55201707697,2019-10-21 11:16:30,15.0867104099
5.95084895093,2019-10-21 11:16:31,15.0923355815
6.68333855147,2019-10-21 11:16:32,15.0735850093
6.51121247655,2019-10-21 11:16:33,15.067022309
7.26035943554,2019-10-21 11:16:34,15.0604596088
5.75831626298,2019-10-21 11:16:35,15.0679598376
6.02488862495,2019-10-21 11:16:36,15.0679598376
7.68721791704,2019-10-21 11:16:37,15.0398339793
6.60172006653,2019-10-21 11:16:38,15.0360838649
6.40000454307,2019-10-21 11:16:39,15.0482717368
6.00077905759,2019-10-21 11:16:40,15.0585845515
6.75852994658,2019-10-21 11:16:41,15.0351463363
7.14980638989,2019-10-21 11:16:42,15.0267085788
8.98652914874,2019-10-21 11:16:43,15.0079580065
10.957537056,2019-10-21 11:16:44,15.0154582354
13.2778197497,2019-10-21 11:16:45,15.0135831782
13.0923082216,2019-10-21 11:16:46,15.0135831782
13.2096696618,2019-10-21 11:16:47,15.0192083499
14.4259305102,2019-10-21 11:16:48,14.9882699057
14.0253691414,2019-10-21 11:16:49,14.9835822626
13.4145647769,2019-10-21 11:16:50,14.9770195624
12.3543328449,2019-10-21 11:16:51,14.982644734
12.1048339408,2019-10-21 11:16:52,14.9873323771
11.4341279912,2019-10-21 11:16:53,14.9854573199
10.7110772565,2019-10-21 11:16:54,14.9845197913
9.78140716095,2019-10-21 11:16:55,14.9667067476
9.59388044289,2019-10-21 11:16:56,14.9807696768
8.64037548152,2019-10-21 11:16:58,14.9929575488
10.4052322397,2019-10-21 11:16:59,15.0351463363
10.6321059797,2019-10-21 11:17:00,14.9845197913
11.7837177623,2019-10-21 11:17:01,14.9770195624
12.6742723299,2019-10-21 11:17:02,14.9573314615
14.0223569736,2019-10-21 11:17:03,14.9338932463
12.7947659419,2019-10-21 11:17:04,14.9470186468
13.7660614784,2019-10-21 11:17:05,14.9395184179
12.5074758397,2019-10-21 11:17:06,14.9310806604
12.3720122921,2019-10-21 11:17:07,14.9329557176
11.4784172719,2019-10-21 11:17:08,14.9348307749
8.68980355288,2019-10-21 11:17:09,14.9217053743
7.8060504205,2019-10-21 11:17:10,14.9085799738
6.56435185264,2019-10-21 11:17:11,14.9113925596
7.25450118184,2019-10-21 11:17:12,14.9235804315
4.4150461263,2019-10-21 11:17:13,14.9113925596
4.32479774562,2019-10-21 11:17:14,14.9179552599
6.35519002612,2019-10-21 11:17:15,14.9395184179
6.49360694389,2019-10-21 11:17:16,14.9188927885
4.42527964702,2019-10-21 11:17:17,14.9029548021
4.95459239396,2019-10-21 11:17:18,14.8917044588
4.27754511134,2019-10-21 11:17:19,14.9076424451
1.84304683835,2019-10-21 11:17:20,14.9123300882
2.64385709739,2019-10-21 11:17:21,14.9198303171
10.6460932249,2019-10-21 11:17:22,14.9920200201
9.35845196326,2019-10-21 11:17:23,15.3229676199
