1.60459362401,2019-10-21 11:09:13,16.3983129368
3.39502706706,2019-10-21 11:09:14,16.4498770104
4.7794206821,2019-10-21 11:09:15,16.4526895962
4.6330712975,2019-10-21 11:09:16,16.4348765526
5.26999622116,2019-10-21 11:09:17,16.4414392529
6.10565583586,2019-10-21 11:09:18,16.429251381
6.30668667727,2019-10-21 11:09:19,16.4236262093
6.43709917066,2019-10-21 11:09:20,16.4208136235
6.25628565564,2019-10-21 11:09:21,16.3101852474
8.6111343084,2019-10-21 11:09:22,16.3542490921
9.03063677114,2019-10-21 11:09:23,16.3148728904
11.1130592328,2019-10-21 11:09:24,16.2933097324
9.39247336937,2019-10-21 11:09:25,16.311122776
9.40253015507,2019-10-21 11:09:26,16.2895596179
13.1286797252,2019-10-21 11:09:27,15.8648591571
11.7042563857,2019-10-21 11:09:28,15.7167296365
9.41620369624,2019-10-21 11:09:29,15.7411053804
7.60244217371,2019-10-21 11:09:30,15.7495431379
7.10376191275,2019-10-21 11:09:31,15.7129795221
7.8158347373,2019-10-21 11:09:32,15.7017291787
7.1454857571,2019-10-21 11:09:34,15.6736033204
7.28798726776,2019-10-21 11:09:35,15.6614154485
7.35772822935,2019-10-21 11:09:36,15.6286019471
9.18729516499,2019-10-21 11:09:37,15.6314145329
8.18168844076,2019-10-21 11:09:38,15.6117264321
7.46250231245,2019-10-21 11:09:39,15.5836005737
10.165639961,2019-10-21 11:09:40,15.6051637318
11.7005693002,2019-10-21 11:09:41,15.5817255165
10.8555678582,2019-10-21 11:09:42,15.5751628162
14.2971657408,2019-10-21 11:09:43,15.5451619007
12.5134061271,2019-10-21 11:09:44,15.4879726554
9.98001394443,2019-10-21 11:09:45,15.602351146
13.144392935,2019-10-21 11:09:46,15.5470369579
13.1041978687,2019-10-21 11:09:47,15.6389147618
13.9087137338,2019-10-21 11:09:48,15.5704751732
13.5847704082,2019-10-21 11:09:49,15.5929758599
11.3229495125,2019-10-21 11:09:50,15.5498495437
12.1454259717,2019-10-21 11:09:51,15.5339115574
12.2467853489,2019-10-21 11:09:52,15.5048481704
13.5496392535,2019-10-21 11:09:53,15.5367241432
11.6355356369,2019-10-21 11:09:54,15.5170360424
11.2338938228,2019-10-21 11:09:55,15.4823474837
12.8829560494,2019-10-21 11:09:56,15.5217236854
14.0691862225,2019-10-21 11:09:57,15.4785973693
10.4321395171,2019-10-21 11:09:58,15.4617218543
11.4871139677,2019-10-21 11:09:59,15.501098056
10.9225081015,2019-10-21 11:10:00,15.4860975982
9.73311790522,2019-10-21 11:10:01,15.4860975982
8.56999566421,2019-10-21 11:10:02,15.421408124
6.02576859617,2019-10-21 11:10:03,15.4701596118
9.39095093585,2019-10-21 11:10:04,15.4860975982
10.7532177274,2019-10-21 11:10:06,15.467347026
9.08898057109,2019-10-21 11:10:07,15.4757847835
8.82924241706,2019-10-21 11:10:08,15.4495339824
11.0653840699,2019-10-21 11:10:09,15.4701596118
12.2650455574,2019-10-21 11:10:10,15.4307834101
10.2891396592,2019-10-21 11:10:11,15.4701596118
9.03252433223,2019-10-21 11:10:12,15.4617218543
7.6347030242,2019-10-21 11:10:13,15.4776598407
7.41130483578,2019-10-21 11:10:14,15.4607843257
2.43383840101,2019-10-21 11:10:15,15.4617218543
9.60800069626,2019-10-21 11:10:16,15.4635969115
4.52743042922,2019-10-21 11:10:17,15.4626593829
9.94011119502,2019-10-21 11:10:18,15.4326584674
3.55965369656,2019-10-21 11:10:19,15.4495339824
10.2950520119,2019-10-21 11:10:20,15.3885946226
9.23494223509,2019-10-21 11:10:21,15.4017200232
2.93030663028,2019-10-21 11:10:22,15.3914072085
6.37398426431,2019-10-21 11:10:23,15.4120328379
6.47811140448,2019-10-21 11:10:24,15.3942197943
6.82813709572,2019-10-21 11:10:25,15.4223456526
6.39170422113,2019-10-21 11:10:26,15.4026575518
5.90286869508,2019-10-21 11:10:27,15.4120328379
6.22695739981,2019-10-21 11:10:28,15.4157829524
10.5231647868,2019-10-21 11:10:29,15.4289083529
8.54967030116,2019-10-21 11:10:30,15.7992321543
3.56363485266,2019-10-21 11:10:31,15.8976726585
2.68742903491,2019-10-21 11:10:32,15.9304861599
1.26696509987,2019-10-21 11:10:33,15.956736961
1.05570469604,2019-10-21 11:10:34,15.9773625904
